"climbRate","Sgz","p","q","curPitch","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SeTime1","SeTime2","SeTime3","SeTime4","SeTime5","SeTime6","SeTime7","SeTime8","SeTime9","SeTime10","SeTime11","SeTime12","SeTime13","SeTime14","diffSeTime1","diffSeTime2","diffSeTime3","diffSeTime4","diffSeTime5","diffSeTime6","diffSeTime7","diffSeTime8","diffSeTime9","diffSeTime10","diffSeTime11","diffSeTime12","diffSeTime13","diffSeTime14","alpha","Se","goal"
313,-25,0.61,0.34,0.33,1.1,-18,-2,-0.009,-3.4,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.0016
-14,-17,0.18,0.25,0.66,2.3,-17,-15,-0.024,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.0013
-260,-21,-0.2,0.15,0.88,2.3,-17,-14,-0.012,0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.7,0.022,-0.001
-183,-32,-0.17,0.05,0.71,1.7,-17,12,0.009,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-0.0013
-9,-35,-0.22,0.14,0.6,1.3,-18,-1,-0.008,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0012
651,11,0.12,0.1,-0.06,-0.5,-19,7,0.006,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.6,0.02,-0.0013
160,43,0.09,0.34,0.51,0.2,-19,-21,-0.004,0,0.023,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.0012
-309,33,0.11,0.21,0.89,0.5,-19,-7,0.002,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.022,-0.0015
-380,21,0.01,0.27,0.98,0.7,-18,-14,-0.019,-1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.0014
-525,10,-0.24,0.25,1.1,0.5,-19,-11,-0.017,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.023,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.023,-0.0012
-505,-19,-0.26,0.12,1.02,-0.5,-19,6,0.008,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.001
-311,-37,0.07,0.09,0.82,-0.9,-20,10,0.019,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-9e-04
-254,-40,0.18,0.09,0.77,-0.8,-20,9,0.018,-0.2,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0013
66,-44,0.38,0.05,0.47,0.4,-19,9,-0.008,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0015
275,-36,0.09,0.08,0.29,1.1,-18,6,-0.018,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0014
350,-30,-0.13,0.08,0.22,1,-18,6,-0.017,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0.6,0.02,-0.0013
315,-18,-0.34,0.18,0.29,0.6,-18,-4,-0.007,0.2,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0012
9,-7,-0.3,0.3,0.62,-0.7,-20,-14,0.005,-0.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.001
-177,-9,-0.21,0.3,0.78,-1.1,-20,-14,0.006,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.001,0,0.6,0.023,-9e-04
-282,-16,0.13,0.21,0.84,-1.2,-20,-6,0.022,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.6,0.022,-0.0012
-264,-24,0.44,0.19,0.81,-0.7,-20,2,0.007,-0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0013
-282,-29,0.46,0.17,0.83,-0.2,-19,-3,0.001,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.021,-0.0012
-292,-34,0.41,0.1,0.82,0.4,-19,2,-0.009,1.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.02,-0.0015
-211,-40,0.34,0.08,0.72,0.9,-18,10,-0.005,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0014
-83,-45,0.03,-0.02,0.59,1.2,-18,12,-0.013,1.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.0012
251,-25,-0.12,0.14,0.33,0.5,-19,1,-0.003,-0.1,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0011
218,-11,0.01,0.19,0.37,0.2,-19,-4,0.007,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0014
-219,-7,-0.21,0.28,0.81,0.1,-19,-14,-0.013,-0.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.0013
-395,-14,-0.36,0.28,0.97,-0.4,-19,-13,-0.011,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.023,0,0,0,0,0,0,-0.002,0,0,0,0,0,-0.002,0,0.6,0.023,-9e-04
-415,-34,-0.12,0.17,0.94,-1.3,-20,1,0.023,0,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-8e-04
-397,-43,0.21,0.02,0.9,-1.2,-20,2,0.023,1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.018,-0.0011
-177,-50,0.52,0.03,0.65,-0.8,-20,19,0.024,-1.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.5,0.017,-0.0013
72,-51,0.63,-0.04,0.41,0.1,-19,20,0.002,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.017,-0.0015
340,-42,0.31,0.05,0.21,1.3,-18,8,-0.021,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0019
408,-37,0.15,0.06,0.15,1.5,-17,9,-0.02,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.019,-0.0013
369,-16,-0.53,0.26,0.28,0.8,-18,-16,-0.003,-0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.001
-113,-7,0.18,0.24,0.69,-0.8,-20,-8,0.016,-0.1,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0012
-156,-8,0.27,0.24,0.73,-0.6,-20,-8,0.015,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.6,0.022,-0.0013
-213,-13,0.39,0.22,0.77,0,-19,-6,-0.005,-0.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.021,-0.0012
-227,-17,0.31,0.16,0.76,0.4,-19,1,-0.009,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.02,-0.0015
-128,-25,0.06,0.11,0.66,0.9,-18,3,-0.019,0,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0011
-89,-27,-0.16,0.11,0.62,0.9,-18,3,-0.018,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.021,0.021,0.02,0,0,0,0,0,0,-0.001,0,0.001,0,-0.001,0,0.001,0,0.6,0.02,-0.001
-93,-28,-0.19,0.21,0.66,0.7,-18,-6,0.006,-1.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.021,-9e-04
-131,-30,-0.12,0.06,0.66,0.6,-18,1,0.011,2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.6,0.02,-0.0011
191,-29,0.28,0.07,0.35,1.2,-18,7,0.003,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0012
234,-27,0.3,0.07,0.31,1.4,-18,7,0.003,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0013
-198,-4,-0.28,0.25,0.78,1.7,-17,-14,-0.008,0,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0012
-401,-14,-0.35,-0.08,0.89,1.1,-18,2,0.003,5.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-0.0011
-11,-30,-0.02,0.08,0.53,0.1,-19,8,0.008,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0014
228,-22,-0.12,0.11,0.33,0.2,-19,4,-0.011,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0013
298,-10,-0.3,0.15,0.29,-0.5,-19,-1,-0.004,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0011
229,14,0.04,0.21,0.36,-1.4,-20,-3,0.011,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0013
-130,22,-0.06,0.23,0.7,-0.8,-20,-7,-0.005,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0012
-262,13,-0.02,0.21,0.81,-1,-20,-5,0.006,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0011
-269,-4,0.24,0.14,0.79,-0.7,-20,3,0.009,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0013
-330,-19,0.19,0.11,0.86,0.4,-19,-4,-0.009,1.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0015
-319,-32,-0.06,0.11,0.82,0.6,-18,5,-0.017,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-9e-04
-148,-44,-0.08,-0.04,0.62,0,-19,15,0.021,1.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.0011
151,-43,0.25,0.05,0.36,0.2,-19,15,0.003,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.0012
251,-41,0.27,0.03,0.28,0.4,-19,12,0.003,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.018,-0.0015
350,-37,0.28,0.11,0.19,0.7,-18,12,0.001,-0.7,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0016
422,-27,0.15,0.13,0.16,1,-18,2,-0.02,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0015
366,-10,-0.37,0.21,0.26,0.7,-18,-13,-0.018,0.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0014
258,-4,-0.56,0.24,0.36,0.2,-19,-10,-0.015,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0.6,0.022,-0.0012
150,1,-0.66,0.24,0.45,-0.8,-20,-8,-0.006,-0.1,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0.001,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.021,-0.0011
111,3,-0.58,0.21,0.47,-1.3,-20,-4,0.01,0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0,0,0,0,0,0,-0.001,0,0,0,0.001,0,0,0,0.6,0.021,-8e-04
-80,4,0.02,0.24,0.65,-2.3,-21,-5,0.029,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-9e-04
-124,2,0.3,0.24,0.69,-2.1,-21,-6,0.027,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.021,-0.0014
-279,-7,0.5,0.26,0.86,-0.7,-20,-15,-0.015,1,0.021,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.0012
-362,-24,0.3,0.1,0.83,0.3,-19,14,-0.003,-2.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.0016
-187,-32,0.25,0.13,0.68,0.8,-18,11,-0.009,-0.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0013
-158,-35,-0.09,0.12,0.68,0.9,-18,3,-0.024,0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.019,0.019,0.02,0,0,0,0,0,0,0,0,-0.003,0,-0.001,0,-0.002,0,0.5,0.02,-9e-04
505,-27,0.22,-0.06,0.01,0.7,-18,20,0.018,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0.5,0.016,-0.0012
711,-8,0.4,0.16,-0.13,1.3,-18,8,-0.004,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-0.0014
519,28,-0.06,0.23,0.12,2,-17,-11,-0.019,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0012
28,45,-0.35,0.32,0.6,1.1,-18,-20,-0.002,-0.1,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.0011
-518,14,-0.03,0.12,1.03,-0.3,-19,-5,0.009,0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.02,-0.0013
-382,-2,0.07,0.12,0.88,-0.2,-19,5,-0.006,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0015
-126,-19,-0.27,0.07,0.63,-0.4,-19,9,-0.013,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0011
247,-14,-0.09,0.1,0.3,-1.6,-20,9,0.014,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.5,0.019,-0.0012
-124,0,0.28,0.27,0.71,-0.8,-20,-12,0.003,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0014
-104,-41,-0.29,0.07,0.61,-0.5,-19,10,-0.007,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.0011
268,-35,-0.06,0.1,0.28,-1.5,-20,9,0.013,-0.2,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0012
431,1,0.33,0.16,0.16,-0.5,-19,1,0.003,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.6,0.02,-0.0017
61,17,-0.16,0.32,0.56,0.3,-19,-19,-0.03,0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,-0.0012
-186,16,-0.55,0.32,0.79,-0.3,-19,-18,-0.026,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.022,0.022,0.023,0,0,0,0,-0.001,0,-0.001,0,0,0,-0.002,0,-0.002,0,0.6,0.023,-0.001
-260,13,-0.62,0.11,0.78,-0.8,-20,1,0,2.4,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,-0.002,0,-0.001,0,0,0,0,0,-0.001,0,0.6,0.02,-9e-04
-231,8,-0.48,0.02,0.73,-1.5,-20,6,0.02,2.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.019,-8e-04
-45,2,0.23,0.13,0.57,-1.8,-21,6,0.028,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0015
64,3,0.57,0.35,0.52,-0.9,-20,-3,-0.019,-3.4,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0017
-54,3,0.35,0.24,0.63,-0.4,-19,-9,-0.019,0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.001
324,1,0.33,0.03,0.2,0.3,-19,13,0.011,-0.2,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.0018
471,11,0.46,0.21,0.13,0.9,-18,-1,0.006,-2.8,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.6,0.02,-0.0019
399,17,0.24,0.28,0.24,1.2,-18,-16,-0.035,-1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0014
256,22,-0.18,0.29,0.37,1.2,-18,-15,-0.044,-0.4,0.023,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.001,0,0,0,-0.001,0,-0.002,0,-0.001,0,0,0,0,0,0.6,0.022,-0.0013
114,25,-0.48,0.2,0.48,0.8,-18,-13,-0.013,1.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.021,0.021,0.021,0,0,0,0,0,0,0,0,-0.001,0,0.001,0,0,0,0.6,0.021,-0.0012
-62,26,-0.53,0.26,0.66,0.1,-19,-15,0,0.7,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.022,-9e-04
-311,19,-0.34,0.32,0.88,-1,-20,-11,0.019,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.023,-8e-04
-468,12,-0.03,0.29,1.03,-1.2,-20,-13,0.025,0.2,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0.019,0.02,0.02,0.022,0.022,0.022,0.001,0,0,0,0,0,-0.003,0,-0.002,0,-0.003,0,0,0,0.6,0.022,-0.0012
-324,-8,0.36,0.18,0.84,-0.6,-19,2,-0.002,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.6,0.02,-0.0015
