"theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","alpha8","a1","a2","a3","a4","a5","a6","a7","a8","d1","d2","d3","d4","d5","d6","d7","d8","y"
0.12263241,0.19811943,-0.29493317,-0.1369477,-0.14920736,-0.10886779,-0.077421024,0.032533666,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0,0.30863772,0.30133517,0.29255611,0.29877183,0.29265918,0.29278844,0,0,0,0.3079406,0,0.31266453,0.28629565,0.32912996,0.29206975,0,2.4639758
-0.13359634,0.25680204,0.15197108,0.06308883,-0.26770776,0.024611072,0.2046962,0.28509254,0,0.39269908,0.39269908,-0.39269908,0,0.39269908,-0.39269908,0,0,0,0.32092478,0.28771517,0,0.29609953,0.28302592,0.30503473,0,0,0.30931538,0,0.29107095,0,0.28899955,0,1.9570063
-0.2372,0.060652602,0.25563283,-0.021195888,0.017325048,0.27059451,0.11248755,-0.0322449,0.39269908,0,-0.39269908,-0.39269908,0,0.39269908,0.39269908,0.39269908,0.30810846,0.29923269,0,0.313018,0,0,0.31869727,0,0.29003761,0.32697946,0.31148307,0,0,0,0.31271929,0.27189055,1.6667588
-0.071726379,0.23801116,-0.25048945,-0.2421007,0.0044072925,-0.068221845,0.076763647,0.22867178,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,-0.39269908,0.2988464,0.30284698,0,0.31437247,0.30062704,0.32918906,0,0,0.32342074,0,0,0.27467745,0.28502669,0.31593931,0.2756489,0.30676094,2.0676317
-0.30650148,0.21325514,0.2502689,0.30517692,0.14440632,-0.157429,-0.059953286,0.18804909,0,-0.39269908,0,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0.31012164,0.30273126,0.29301163,0,0.31829595,0,0.28457241,0.29224913,0.30172724,0,0,0,0.29938861,0.30550174,0,0.30669852,1.4411446
0.14780027,-0.29227223,-0.025031294,0.27244929,-0.13027941,0.083992829,-0.16425599,0.18119309,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0.27915796,0.30211,0.27674659,0,0.29853967,0,0.28817159,0,0.26011794,0,0,0.2909618,0.32525841,0,0,0.31778533,1.898487
-0.1350881,-0.31079701,0.27491216,-0.2058515,-0.22433627,0.11976508,-0.24095096,-0.14988876,-0.39269908,0,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,-0.39269908,0.29808417,0.29210996,0.2844592,0.31290248,0.28648309,0.30003161,0.3044236,0,0,0.30879975,0.31260066,0.280238,0,0.32749848,0.31481889,0.3041703,2.7266245
0.19498192,-0.24837879,0.045981151,-0.02658891,-0.14532807,-0.25478115,-0.11602997,0.18507948,-0.39269908,0,0,-0.39269908,0,0,-0.39269908,0,0.28879058,0.30614233,0,0,0.3081794,0,0.3156544,0.28792832,0.29851818,0.2812681,0,0,0.28173952,0,0.30927529,0.31985418,1.8769447
0.29458497,-0.060446142,0.07276036,0.17550455,-0.25056257,-0.21427117,0.26624916,-0.035013546,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0,0.39269908,0,0.29825014,0.30990378,0,0.30964789,0.29162108,0.31790629,0,0,0.2836224,0,0.28906956,0,0.29946058,0,0,1.5715793
0.26427559,0.096110054,-0.085260413,0.22281173,0.018237919,-0.094733965,-0.034598779,-0.30704288,0,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,-0.39269908,0,0,0.30161959,0.29603346,0,0.32713969,0,0.28618198,0,0.27257809,0.31042498,0,0.30101588,0.32091706,0,0.29423739,0.30704197,1.3943148
-0.052416872,-0.067791649,-0.23274587,0.15126611,0.15277927,-0.17671426,0.025133742,0.19274993,0,-0.39269908,-0.39269908,0,0.39269908,0.39269908,-0.39269908,-0.39269908,0,0.32547954,0.32850686,0,0.30398967,0.27628469,0.2676748,0.31409265,0.30902877,0,0,0.31425207,0,0.30787943,0,0.30083437,1.9817446
-0.045636598,0.16262769,0.098007217,-0.24389058,0.081036449,-0.21497297,-0.21922619,-0.074740431,-0.39269908,0.39269908,0,0,0,-0.39269908,0,-0.39269908,0.29769202,0.29586467,0,0,0.27821714,0.29202659,0.29796688,0.28211092,0,0,0.31203016,0.3055674,0,0.28174748,0.29134305,0.31723944,1.7971889
-0.034976418,0.25749475,-0.14384423,0.17977622,-0.084943917,-0.11271847,-0.078889473,-0.14326733,-0.39269908,-0.39269908,-0.39269908,0,0,0,-0.39269908,-0.39269908,0.30124588,0,0.32989324,0,0.28970194,0,0.29352176,0.32559566,0.29929531,0.31492211,0.3184947,0.3294411,0.27615313,0.28649181,0,0.28698648,1.5619309
0.050713437,-0.28751599,0.11660399,0.037688354,0.083082386,0.24188735,0.17977105,-0.17182547,-0.39269908,0,0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0.31248226,0.30152393,0.30153238,0.29330126,0.29811133,0,0.30262135,0.31923968,0,0,0.29555171,0,0.30095327,0.30410017,0.29989311,0.29137137,2.3471035
0.001519711,-0.2192762,-0.28684901,0.016750005,0.030630346,0.21134378,0.17018624,0.2142308,0.39269908,0.39269908,0.39269908,0,0,-0.39269908,-0.39269908,-0.39269908,0.3092463,0,0.29687744,0.29236841,0.26462812,0.30772328,0.27632549,0,0.32881436,0.31090781,0.33061825,0,0,0.29583043,0.28531317,0.30080255,2.2161223
-0.26734854,-0.22112726,0.018231911,-0.19571386,-0.11532484,0.098039555,0.29960597,0.13287068,0.39269908,0.39269908,0.39269908,0,0,-0.39269908,0.39269908,0,0.30676581,0.29911688,0.31271567,0,0.31894052,0.27737446,0,0.32910903,0,0,0,0,0,0,0.27051743,0.31411123,1.616768
0.077423535,0.0096679143,-0.24586381,0.21796756,0.28377022,-0.23982614,-0.094538217,0.11374679,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0.28156928,0.32022672,0,0.27785782,0,0.31841983,0.29546396,0.27926601,0,0.30227597,0,0,0.30980175,0,0.3100046,0,1.5076106
-0.021113457,0.14609181,-0.10380218,0.23729212,0.23099987,0.034539502,-0.060909612,-0.17695761,-0.39269908,0.39269908,0.39269908,0,0.39269908,0,0.39269908,0.39269908,0.28595174,0.29679811,0.30071082,0.3021733,0.27912711,0.27770287,0.29542143,0.30399011,0.31036993,0.28625014,0.29898034,0.29974897,0.30169461,0.29079545,0.30371517,0,2.6106746
0.081703762,-0.30917188,-0.057608091,0.019667486,0.055890506,0.015530471,0.26843624,0.28087484,0.39269908,-0.39269908,0,0.39269908,0,-0.39269908,0.39269908,-0.39269908,0,0,0.27062334,0.31027627,0.2758519,0.30681559,0,0.31749884,0.30182895,0,0,0.31143041,0.29896025,0.29657065,0,0.3007932,2.131994
-0.16474266,0.1698839,0.1593144,-0.29641258,0.13136205,-0.1093762,0.17428058,-0.087256081,0,0,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0,0,0,0.30204607,0.2855549,0.29886945,0,0.29110944,0.29016564,0,0,0.29031723,0.30542633,0,0,0.28544619,0,1.5917803
0.27706576,0.17564637,0.24805483,0.16401139,0.1060018,0.28919601,-0.15477125,-0.0017551355,0,0,-0.39269908,-0.39269908,0,0.39269908,-0.39269908,-0.39269908,0,0.3158026,0.30037435,0.28327235,0.28450939,0.27542477,0.30718422,0,0,0,0.29268389,0,0,0.30659317,0.29214494,0.2968171,1.7842857
-0.16652475,-0.25072585,0.18301399,0.29696262,-0.31158931,0.15348817,-0.20026495,0.049279939,0.39269908,-0.39269908,-0.39269908,0,-0.39269908,0.39269908,0,0,0.33585836,0.31850614,0,0.29151274,0.28180538,0,0.28463823,0.29556997,0,0,0,0,0.29878194,0.28398753,0,0.30720438,1.7843221
-0.095036944,-0.10021555,0.19924481,-0.23020996,0.046640054,-0.26214,-0.017463353,-0.081824934,0.39269908,-0.39269908,0.39269908,0.39269908,0,0,0.39269908,-0.39269908,0,0.30394211,0.31483856,0.30929091,0.30497043,0.3184259,0.31499677,0,0,0,0.31960519,0,0,0.30820391,0.29876176,0.28710146,1.9760235
-0.088192517,-0.048227644,-0.03111187,-0.13618939,0.029294333,-0.25186599,-0.12977996,0.3101652,-0.39269908,-0.39269908,0.39269908,0,-0.39269908,0,0,0,0.31632057,0,0.30516087,0.32020369,0,0.30343075,0.30493567,0.30996477,0.3083817,0.32017952,0,0.29630696,0.31674062,0,0.30226392,0,2.4266143
0.10337103,0.05609307,0.27843302,-0.09264122,-0.047666661,-0.02745098,-0.1828144,-0.08401156,-0.39269908,-0.39269908,0,0.39269908,0.39269908,-0.39269908,0,0.39269908,0.31124223,0,0,0.29128006,0.30777257,0.32737451,0.30096279,0,0,0.31293136,0,0,0.28598806,0.29265603,0,0,1.2678354
0.18334408,0.18996122,0.19172232,0.2596081,0.18940934,-0.28719646,-0.16802565,0.28465651,0.39269908,-0.39269908,0,0,0,0.39269908,0.39269908,0.39269908,0.301474,0.30698021,0.31355052,0,0.30570399,0.29440768,0.30650017,0.29617966,0.2953232,0,0,0.30086865,0.28868448,0.31039932,0,0,2.2149817
-0.16204022,-0.27743868,-0.16003499,0.12350612,-0.19708666,0.059752427,0.20603564,0.1776114,0,0.39269908,0,0,0,0.39269908,0,0.39269908,0.33823512,0.31273068,0.30258843,0.31453047,0.28690663,0.28503846,0.2958658,0.29396774,0,0.29341854,0,0,0,0.30031317,0,0.29819773,2.1923784
0.054174721,0.080985515,0.18561915,0.099473726,-0.1006923,-0.27363208,-0.27108195,-0.13670505,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,0,0.3052799,0.32670911,0,0.3045317,0.29585587,0,0,0.31418704,0.29485356,0,0.31438948,0,0,0.3055166,0,0.27836107,1.4207939
0.13392786,0.28853684,0.076196771,0.12596847,-0.28139215,-0.004230976,-0.1100203,0.030272329,-0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0.3140124,0.27741884,0.32349121,0.28731303,0.2922852,0.28531863,0.28248795,0,0,0.28616814,0.30230819,0.29247539,0.30104468,0.33855373,0,0.32745449,2.0773759
0.27641526,-0.075862321,-0.15972442,-0.31148939,-0.052211374,0.2444182,-0.0098630187,0.10833664,0,0,0.39269908,0.39269908,-0.39269908,0.39269908,0,0,0,0,0,0,0,0,0.2923382,0.32115266,0.29897791,0.29757877,0,0.2908638,0.28345476,0.25477246,0.30799322,0.27177265,2.1198595
-0.31259452,0.22344658,0.0068940019,0.25688012,0.20761532,-0.29051661,-0.049372345,0.20776929,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,-0.39269908,0.30347699,0.29793942,0,0.30988598,0,0.29130278,0.27679592,0.32565219,0.28273944,0.29936054,0.29525115,0.28649827,0.30321455,0,0.29173297,0,2.5855303
0.071503507,-0.21391066,0.042098441,0.061824674,-0.1515539,0.036873858,0.21686519,-0.022499098,0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0,-0.39269908,0.28274912,0.30846325,0.30233368,0.29576123,0,0.30582701,0,0.29484782,0,0,0.28764034,0.29336603,0,0.29658459,0.29936373,0,2.0620253
-0.18251944,-0.15319201,0.15127065,0.22905879,0.083516223,-0.0064343071,-0.07061205,0.11697759,0,0.39269908,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.29307596,0,0.30566375,0.28698964,0,0,0,0,0,0,0.28577954,0,0,0,0,0,0.83411397
0.11133114,0.0098496315,0.29498384,-0.26810947,0.18468329,0.078501864,-0.088080689,-0.053683589,0,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0.31643914,0.30200121,0,0.27847594,0,0,0.31830697,0,0.29157158,0,0.32604968,0,0.28447864,0,0.27047393,0,0.94257762
-0.046862173,0.29890294,0.25505564,-0.29718532,-0.28960941,0.11828305,-0.016662252,0.1875898,0,0,0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,0.29551805,0.30217931,0.28802098,0.28758628,0.28770349,0.31004161,0.29629108,0.30742099,0.28708969,0.29468908,0,0,0,0.31195273,0,0.29833388,2.4271798
-0.026806012,-0.024260322,0.035489315,0.19462967,0.1145572,0.19481219,0.040560134,-0.031430303,0.39269908,0,0,0,0.39269908,0,-0.39269908,0,0.31803468,0.30654468,0.29403796,0.28381964,0,0,0,0.29574739,0.29459596,0.31417071,0,0.30186872,0,0.31124538,0,0.28649642,1.6564802
0.086267388,-0.26318675,-0.017213917,-0.28777858,0.10138044,-0.098757799,0.19522931,0.13972128,0.39269908,0,0,0.39269908,0.39269908,0.39269908,0,0.39269908,0,0,0,0,0,0.29799612,0.30262293,0.29653197,0,0.32558525,0.31314815,0,0,0.3194732,0,0,1.350928
0.13787278,-0.01086172,0.28776247,0.25611429,-0.097368184,0.30270397,0.050429554,-0.032190282,0,0.39269908,0,0,0.39269908,0,0.39269908,-0.39269908,0.30055807,0.30723092,0,0,0,0.31807837,0.30568805,0.31143883,0.30893203,0.31022776,0.31164479,0.2947817,0,0.29501942,0.31657282,0,1.7787218
-0.089336433,0.20386179,0.084213175,-0.23081869,-0.13116668,0.25130449,0.11738567,-0.019194496,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0,0,0.29048112,0.32415794,0.2963054,0,0.30522021,0,0.2868049,0.29984575,0,0.30293615,0.28104389,0,0,0,0,0,1.441664
0.12948869,-0.17900026,-0.068291503,0.16266337,0.069376977,-0.14034253,-0.029141086,-0.31409764,0,0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.39269908,0,0.30028375,0.31599034,0.30247899,0,0.30367672,0.29705669,0.29997673,0,0.33952854,0,0,0.29490208,0.31157835,0,0.30162887,0.31633448,2.1718411
0.2500462,-0.29620866,-0.21115827,-0.1940302,-0.092446852,0.077488199,-0.16014814,0.10673026,0,0,0,-0.39269908,-0.39269908,-0.39269908,0,0,0.30802541,0.31979677,0.30345996,0.31022828,0.30649257,0.28490135,0.30112855,0.29978414,0,0,0.27782625,0.31242754,0,0.29569843,0,0,1.8636848
0.26130078,-0.26437695,0.085194004,-0.082313522,0.11404588,-0.23073831,-0.036836844,-0.22307677,0,0.39269908,0.39269908,0,0,0.39269908,-0.39269908,-0.39269908,0.32485653,0,0.28681104,0.30316273,0.28730985,0,0.31857399,0,0.29335112,0,0.29987677,0,0.29697674,0,0.3201118,0.30785335,1.9387922
-0.053566666,0.085501244,0.054925949,0.1404996,0.15580643,-0.19289105,0.20380479,-0.24555038,-0.39269908,0,0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0.32054737,0.29235457,0.31635372,0,0.29158706,0.30951257,0.30634509,0.28728633,0,0.27687663,0,0.30312258,0.28797902,0,0,0.28826025,1.9531141
0.21877583,0.045373525,-0.18586668,0.13839419,-0.043997299,0.068303941,0.046387382,-0.11056354,-0.39269908,0.39269908,-0.39269908,0.39269908,-0.39269908,0,-0.39269908,0,0,0.2991578,0.310677,0,0.30296417,0.31069394,0.28741557,0.31527515,0.31636442,0,0.30685973,0.2907623,0,0,0,0,1.6962855
0.15315573,-0.13261301,-0.18095234,-0.20430444,0.016043976,0.10245076,0.29710834,0.25255315,-0.39269908,0,0,-0.39269908,-0.39269908,0,0.39269908,-0.39269908,0,0.30287796,0.29028569,0,0.31013224,0.3205707,0.3077258,0.31216207,0,0,0.33762622,0,0.28859049,0,0.32365897,0,1.9209429
0.028711236,0.0011108933,-0.17877184,0.0008183179,-0.069538744,-0.065208597,-0.17336588,-0.24724489,0.39269908,-0.39269908,0,0,-0.39269908,0,0.39269908,0.39269908,0.31749662,0.29884217,0.27957262,0,0,0.30085102,0,0.32186169,0.30475557,0,0.30462311,0,0.28624923,0.2976724,0,0,1.8838053
-0.13692373,0.25369922,0.15322506,-0.22415305,0.05760924,-0.00035664875,0.28898979,0.14915198,-0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0.28756226,0.2923224,0.30093321,0.28091194,0.28666893,0,0.301734,0.31751766,0,0.31799289,0,0.27927878,0,0,0,0.29692993,1.5995733
0.26117236,0.090548441,0.060173954,-0.24919276,0.18862521,-0.27143827,0.15779966,0.0064037617,0.39269908,0.39269908,-0.39269908,0,0,0.39269908,0.39269908,-0.39269908,0.29366652,0.30363282,0,0.30629707,0,0.31023303,0.31468285,0.31078173,0,0,0,0,0,0,0,0,1.3072889
-0.21924308,0.26980665,0.065518711,-0.26940905,-0.29449428,-0.30025151,-0.30105804,-0.033432007,-0.39269908,-0.39269908,0,0.39269908,-0.39269908,0,0,0,0,0.29696783,0.32822669,0.30078144,0.31289144,0.29446542,0.31749154,0.29695253,0,0.28353167,0,0,0,0.29956209,0,0.28544237,2.1347014
0.26126868,-0.17551775,0.028662508,-0.18954284,-0.071573488,0.29438152,0.29012897,-0.18257069,0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0,-0.39269908,0,0,0.27808582,0.31437644,0.26415982,0.30526088,0.28024143,0.32307478,0,0,0,0,0.30788197,0.27996612,0,0.30980186,1.7995228
0.31307693,-0.28370109,0.14516843,0.084940567,0.056413631,0.011235753,-0.28457934,-0.16433664,0,0.39269908,0.39269908,0,0,0.39269908,0.39269908,-0.39269908,0,0.27705788,0.29427945,0,0.28718005,0,0,0,0,0.29537379,0,0.29368835,0.29193984,0.31498594,0,0.33814627,1.6648059
-0.14182756,0.14476832,0.27179323,0.15314308,0.2830847,0.17663396,-0.11817521,-0.055838244,0.39269908,0,0.39269908,0,0.39269908,0,-0.39269908,0,0,0.30590477,0.28899376,0.29406901,0.30831073,0.29280309,0,0.30660339,0,0.27874849,0.31064151,0.28178262,0.30601497,0,0.30564247,0.28916912,2.5395361
0.29423363,-0.3105895,-0.0073644491,0.0044539417,0.087493386,0.23598192,0.20163237,0.31348019,0.39269908,0.39269908,0.39269908,0,0,-0.39269908,-0.39269908,0.39269908,0.27095052,0.32311705,0,0.28291037,0,0.30034694,0.31190136,0.2955816,0.29177415,0.31378543,0.30244751,0.2930345,0.29799439,0.29505848,0.30104861,0,2.4242101
0.13264887,0.15541518,0.14277358,0.047035854,0.10688687,0.084885438,-0.24183397,0.08902593,0.39269908,0,0,0,0,0.39269908,0.39269908,-0.39269908,0.2675835,0.29169069,0.31742853,0,0,0.31397275,0.29204093,0.30656457,0,0,0.31221559,0,0.28243508,0,0.29375895,0.30405016,2.2226894
0.18789338,-0.0049449084,-0.17103012,0.054000919,0.30149317,-0.19329711,0.29053811,-0.21753799,0,-0.39269908,0,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0,0,0,0.27982479,0,0,0.30408095,0.30265284,0,0.29969621,0,0,0.30281108,0,0,0.31953508,0.91117504
0.12358447,-0.13680527,-0.26863594,0.13271743,0.051055335,-0.19609817,-0.29130235,-0.06055196,0.39269908,0,-0.39269908,-0.39269908,0.39269908,0,-0.39269908,-0.39269908,0,0.28534762,0.3029185,0.31514294,0,0,0.30089517,0.3126595,0.32247392,0,0,0,0.25109812,0.28838892,0.28663726,0.29087783,1.525368
-0.033882113,-0.20007946,0.025234363,-0.0010690492,0.25372775,0.004402433,-0.14989582,0.25827025,-0.39269908,0,-0.39269908,0,0,0.39269908,0.39269908,-0.39269908,0.29643777,0.32266046,0,0.30268124,0.31138678,0.27086577,0.29879202,0,0,0.29506957,0,0.29190139,0.29084873,0,0.27192069,0.28873673,2.2206917
0.095304508,0.19893744,0.25867591,0.23013676,-0.020349692,-0.21198503,-0.26629359,-0.083427393,0.39269908,-0.39269908,0,0,0,-0.39269908,0.39269908,0.39269908,0.28882278,0,0.29916887,0,0.31671311,0.30537841,0.28633196,0.29878928,0.31673138,0,0,0,0.29216718,0.29007118,0.30532067,0.26999628,1.7590757
0.28206403,-0.013236,-0.032690077,-0.27173363,0.22021369,-0.29290583,0.007413413,0.19016326,-0.39269908,0.39269908,-0.39269908,0,0.39269908,-0.39269908,-0.39269908,0.39269908,0.30019002,0,0,0,0.29359702,0.27798496,0,0.30178367,0,0,0,0,0.29026355,0,0.28801713,0,0.90279677
-0.26807973,0.056214004,-0.20230049,-0.2327256,-0.13623851,-0.16798813,0.28702589,-0.18554572,-0.39269908,0.39269908,0,-0.39269908,0,0,-0.39269908,0,0.30223208,0,0.32169599,0.30442451,0.31157951,0.3087289,0,0,0,0,0,0.28002913,0.27674008,0,0,0.31970437,1.1740501
0.028879597,-0.31083679,0.23459479,0.13587247,0.29913506,-0.24198171,0.11919782,0.27832075,0,0.39269908,-0.39269908,0,0,-0.39269908,0.39269908,-0.39269908,0.30648529,0.3142542,0.3180236,0.29220987,0,0.29344476,0,0,0,0,0.28794575,0,0,0,0.32562111,0,1.684745
-0.0042295482,-0.086023129,-0.029791066,0.071430847,-0.17846892,0.065490937,-0.10788956,0.027446671,0.39269908,0.39269908,0,-0.39269908,0,-0.39269908,0,0,0.31036685,0.31936484,0.30781719,0.28607101,0.28159256,0,0,0.27825243,0,0.29098854,0,0.31713546,0,0.31071214,0,0.28997951,2.2709295
-0.25520241,-0.2846403,0.067832723,0.29476396,-0.19374768,0.25761097,-0.075385938,0.30701058,0.39269908,0.39269908,0,0.39269908,-0.39269908,-0.39269908,0,0.39269908,0.29644235,0,0.29167095,0.28969541,0.30530064,0.31099401,0.31154366,0,0,0,0,0,0,0,0.30175891,0.29845875,1.6140643
0.21145276,0.11684414,0.30409622,0.2021957,-0.27173948,0.12198757,0.041788042,-0.1284987,-0.39269908,-0.39269908,0.39269908,0,-0.39269908,-0.39269908,0,0.39269908,0.30203196,0.31213095,0.29825518,0,0.30853747,0.29394273,0.30828616,0.30573088,0,0,0.29702655,0.28957928,0.28775287,0,0,0.30124344,2.0762758
0.16255865,0.19427785,-0.14356719,-0.19056871,0.27952637,0.062106627,0.1890034,-0.19831421,0.39269908,0,0.39269908,0.39269908,-0.39269908,0,0,0.39269908,0.31309898,0.27636775,0.30006692,0.29575978,0,0.28805058,0.28606677,0.30078173,0,0.31322761,0.30544831,0,0,0.3113171,0,0,2.3795196
0.2447072,-0.17920706,0.22593451,-0.27583153,-0.16646828,0.07005352,-0.079410556,-0.1046488,-0.39269908,-0.39269908,0,0,0,0,0.39269908,0.39269908,0.29735992,0,0,0,0.30557359,0.31543085,0.30418976,0,0,0,0.30217111,0,0,0,0.30183601,0,1.2252761
0.068903935,0.077378646,-0.11645409,-0.031603866,-0.23702081,-0.069275568,-0.040228827,-0.055158757,-0.39269908,-0.39269908,0.39269908,0,0,0,-0.39269908,0,0.2988375,0.3039485,0.30024075,0.2775858,0.31952469,0,0.30431837,0.29707684,0,0.30677122,0.30623632,0,0.29719346,0.29289692,0,0,2.0872998
0.14101308,-0.010695383,-0.058199237,0.13737016,-0.29030486,-0.26039506,-0.22120784,-0.079353281,0.39269908,0,0,0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.31135526,0.30506411,0.3267402,0.30552149,0.30647678,0.29795497,0.30469387,0.31278294,0.28387187,0,0.30421799,0,0,0.31044157,0.28526188,0,2.188863
0.12524855,0.18529564,-0.31113678,0.21923439,0.21251271,-0.28978443,-0.30991067,0.091913823,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,-0.39269908,0.39269908,0,0,0.30186245,0,0.28078123,0.30423422,0.3117643,0.31824188,0.29365512,0.29592028,0.30192059,0.33822059,0,0,0,0,0.30534015,1.7490599
-0.13897021,-0.21229773,0.13297171,-0.073465297,-0.085327285,-0.27278801,0.092225796,-0.02286999,0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0,0.31075823,0.29079422,0.27832149,0.29711554,0.31128271,0.285898,0.27350504,0,0.30506061,0,0.31264909,0,0.28810391,0,0.28645199,2.1110741
0.17745533,-0.13636345,0.24548446,-0.31045163,-0.2035348,-0.24324615,0.23063585,0.19964144,0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0,-0.39269908,0,0,0.30308738,0,0.3158307,0.29809404,0.30796624,0.26553192,0.28978737,0,0.32809815,0,0.30556094,0.30936056,0.29267393,0,1.6583127
-0.014703694,-0.19580405,0.25381116,0.149682,-0.082023761,-0.042502952,0.051054748,-0.20595767,-0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0,0,0.28429731,0.28647253,0.30801463,0,0,0,0.28119256,0,0,0.27901856,0.31056377,0,0,0,0,0.76283077
0.16628194,-0.060293145,0.130901,0.30998022,-0.17977561,0.095103375,-0.039918764,0.12952922,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0,-0.39269908,0,0.29484585,0,0.29978207,0,0.28785627,0.29742037,0.30487218,0,0.29743925,0,0,0,0.31289204,0.28500821,0.29905822,1.3168609
-0.18860858,-0.077396826,-0.18909676,-0.11416859,0.05336336,0.26744899,0.02448075,-0.1006653,0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,0,0.29704231,0,0.31293755,0.2685793,0.31146917,0,0,0,0,0.29880154,0,0.31706392,0,0,0,1.1288411
-0.19844454,-0.14268399,0.20207081,0.14248056,0.14889769,-0.069186537,0.19947567,-0.12010826,0.39269908,0,0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0.29623146,0.3171583,0.30040166,0,0.3351028,0.3081591,0,0,0.30856589,0,0,0.32220413,0.33044717,0,0,0.30274149,1.8221628
0.11225921,-0.099933577,-0.088201696,-0.20249797,0.21802294,-0.042047109,0.17258947,-0.23538651,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,-0.39269908,0.39269908,0,0.2821188,0.283629,0.32092362,0.28916494,0,0.31633213,0,0.29615484,0,0.29829939,0,0,0.28531691,0.30252709,0,0.28768456,1.9030835
0.0065350545,-0.12108259,0.088706159,-0.11545156,-0.14666516,-0.10777353,0.09256601,0.040247885,-0.39269908,0,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0,0.28308333,0.31422046,0.32486668,0.2860915,0.33068022,0,0,0,0.28739393,0,0.28147092,0,0.29386741,0,0,0.29654885,1.6239838
-0.11864244,0.25945011,0.047460549,-0.2950806,-0.10152889,0.11715731,-0.087379836,-0.21249374,0,0,0,-0.39269908,0,0,-0.39269908,-0.39269908,0.29397363,0.31135682,0.28868578,0,0,0.2978085,0.30039775,0.28685078,0,0,0,0.32039398,0.2845449,0.29360202,0.28727774,0,2.0319009
-0.19863206,-0.15271144,0.060001774,-0.0014178317,0.046607186,-0.18623829,0.17603084,-0.20163569,0.39269908,-0.39269908,0,0.39269908,0,0.39269908,-0.39269908,0,0.30151634,0.28068245,0.30568971,0,0,0.32603239,0,0,0,0.31679563,0,0.29816057,0.31429853,0,0.3175453,0,1.3727683
-0.15374538,0.27559139,-0.099752721,-0.19014956,-0.21560716,-0.19652296,0.10915546,-0.11421875,-0.39269908,0.39269908,0,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0.3127463,0,0,0,0,0,0.28155293,0.29963148,0.29107865,0.27574861,0,0.29298124,0.28787771,0,0,0.30005804,1.5306299
-0.059748684,-0.14311683,-0.16127557,0.0076733949,0.16144936,-0.22831873,-0.21171114,-0.061359631,-0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0,0.29308033,0.28456731,0,0.30183495,0.28284383,0.28697691,0.30009363,0.31870669,0,0,0,0,0,0,0,0,1.6220567
0.26729589,-0.035420341,-0.29202148,-0.20898426,-0.097888035,-0.26628371,0.082521888,0.24636976,0.39269908,0.39269908,0.39269908,0,0.39269908,0,0.39269908,0,0,0,0.30879166,0.27902398,0.30945936,0,0,0.32825169,0,0.30311261,0,0,0.30462776,0,0,0.28979101,1.5598373
